"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","ensembl_id","entrez_id"
9.51758536490128e-08,0.724279631350901,0.572,0.359,0.00435105932541827,"Cortical Hem Cells","ENSG00000183864.6-TOB2","ENSG00000183864","10766"
9.57919950560796e-08,2.95354760156945,0.05,0.007,0.00437922684598374,"Cortical Hem Cells","ENSG00000290366.2-ENSG00000290366","ENSG00000290366",NA
9.57919950560796e-08,2.95354760156945,0.05,0.007,0.00437922684598374,"Cortical Hem Cells","ENSG00000290366.2-ENSG00000290366","ENSG00000290366",NA
9.76503181191571e-08,0.807048164131678,0.509,0.296,0.00446418194313539,"Cortical Hem Cells","ENSG00000129353.15-SLC44A2","ENSG00000129353","57153"
9.81402974025654e-08,1.3245805904543,0.145,0.044,0.00448658183605568,"Cortical Hem Cells","ENSG00000261722.2-ENSG00000261722","ENSG00000261722",NA
9.8359498866044e-08,1.86683128783117,0.101,0.025,0.00449660285016007,"Cortical Hem Cells","ENSG00000308303.1-ENSG00000308303","ENSG00000308303",NA
1.01517008339672e-07,0.91356217039316,0.27,0.116,0.00464095155325645,"Cortical Hem Cells","ENSG00000179094.17-PER1","ENSG00000179094","5187"
1.02032883358417e-07,0.627095905994563,0.78,0.537,0.0046645352956134,"Cortical Hem Cells","ENSG00000165898.14-ISCA2","ENSG00000165898","122961"
1.02032883358417e-07,0.627095905994563,0.78,0.537,0.0046645352956134,"Cortical Hem Cells","ENSG00000165898.14-ISCA2","ENSG00000165898","122961"
1.02397418716103e-07,0.992784660723513,0.195,0.071,0.00468120039402537,"Cortical Hem Cells","ENSG00000167107.13-ACSF2","ENSG00000167107","80221"
1.02397418716103e-07,0.992784660723513,0.195,0.071,0.00468120039402537,"Cortical Hem Cells","ENSG00000167107.13-ACSF2","ENSG00000167107","80221"
1.02705019739679e-07,0.518244712695235,0.881,0.702,0.00469526268241919,"Cortical Hem Cells","ENSG00000163001.12-CFAP36","ENSG00000163001","112942"
1.09112987863518e-07,1.54456023662126,0.157,0.051,0.00498820935316858,"Cortical Hem Cells","ENSG00000240710.1-ENSG00000240710","ENSG00000240710",NA
1.10062254463482e-07,3.64708829762547,0.038,0.004,0.00503160602505256,"Cortical Hem Cells","ENSG00000244479.8-OR2A1-AS1","ENSG00000244479",NA
1.11019105039559e-07,1.62676859575242,0.138,0.042,0.00507534940598848,"Cortical Hem Cells","ENSG00000272688.3-ENSG00000272688","ENSG00000272688",NA
1.11031466342623e-07,1.35765781341617,0.333,0.166,0.00507591451531935,"Cortical Hem Cells","ENSG00000131378.14-RFTN1","ENSG00000131378","23180"
1.11454946992715e-07,1.70545376862285,0.101,0.025,0.00509527435671897,"Cortical Hem Cells","ENSG00000198682.13-PAPSS2","ENSG00000198682","9060"
1.11691441125636e-07,1.0365350844747,0.321,0.151,0.00510608592249959,"Cortical Hem Cells","ENSG00000309071.1-ENSG00000309071","ENSG00000309071",NA
1.11991523734693e-07,0.805181435015946,0.591,0.382,0.0051198044990552,"Cortical Hem Cells","ENSG00000159267.17-HLCS","ENSG00000159267","3141"
1.11991523734693e-07,0.805181435015946,0.591,0.382,0.0051198044990552,"Cortical Hem Cells","ENSG00000159267.17-HLCS","ENSG00000159267","3141"
1.12296058269135e-07,0.597119500144956,0.56,0.314,0.00513372659983179,"Cortical Hem Cells","ENSG00000095209.12-TMEM38B","ENSG00000095209","55151"
1.12604523283242e-07,2.56356062342679,0.252,0.108,0.00514782838641667,"Cortical Hem Cells","ENSG00000279249.5-ENSG00000279249","ENSG00000279249","102724859"
1.12604523283242e-07,2.56356062342679,0.252,0.108,0.00514782838641667,"Cortical Hem Cells","ENSG00000279249.5-ENSG00000279249","ENSG00000279249","102724859"
1.13913172818914e-07,1.84409909288584,0.157,0.053,0.00520765460858948,"Cortical Hem Cells","ENSG00000225330.1-ENSG00000225330.1","ENSG00000225330",NA
1.14657324199581e-07,2.21175668939039,0.094,0.022,0.00524167423310807,"Cortical Hem Cells","ENSG00000042286.15-AIFM2","ENSG00000042286","84883"
1.15363225105124e-07,1.39172355053411,0.189,0.068,0.00527394519890583,"Cortical Hem Cells","ENSG00000291063.2-ENSG00000291063","ENSG00000291063","107984974"
1.16882437890811e-07,3.43938320166797,0.038,0.004,0.00534339753061631,"Cortical Hem Cells","ENSG00000280320.1-ENSG00000280320.1","ENSG00000280320",NA
1.17522348374744e-07,3.48052899870677,0.038,0.004,0.00537265167829981,"Cortical Hem Cells","ENSG00000259807.3-ENSG00000259807","ENSG00000259807",NA
1.17889734466014e-07,0.873807390651075,0.403,0.211,0.00538944710084831,"Cortical Hem Cells","ENSG00000185803.12-SLC52A2","ENSG00000185803","79581"
1.18812354766813e-07,3.34726254667182,0.038,0.004,0.00543162561051961,"Cortical Hem Cells","ENSG00000296404.1-ENSG00000296404","ENSG00000296404",NA
1.19462485378071e-07,3.30987208626716,0.038,0.004,0.0054613469815439,"Cortical Hem Cells","ENSG00000175513.10-TSGA10IP","ENSG00000175513","254187"
1.19888887138645e-07,0.660530981496312,0.642,0.416,0.00548084036443031,"Cortical Hem Cells","ENSG00000071553.18-ATP6AP1","ENSG00000071553","537"
1.20078459883251e-07,1.09034413594763,0.289,0.13,0.00548950687202271,"Cortical Hem Cells","ENSG00000223519.9-KIF28P","ENSG00000223519",NA
1.20110622057665e-07,0.635675240707126,0.698,0.458,0.00549097719798819,"Cortical Hem Cells","ENSG00000100211.12-CBY1","ENSG00000100211","25776"
1.21015054607054e-07,2.43419895321077,0.082,0.017,0.00553232423641608,"Cortical Hem Cells","ENSG00000103269.14-RHBDL1","ENSG00000103269","9028"
1.220209207571e-07,1.77636569337586,0.075,0.015,0.00557830841333157,"Cortical Hem Cells","ENSG00000047597.7-XK","ENSG00000047597","7504"
1.22097599443903e-07,3.19035185606922,0.038,0.004,0.00558181385617747,"Cortical Hem Cells","ENSG00000306026.1-ENSG00000306026","ENSG00000306026",NA
1.22097599443903e-07,2.95734173512125,0.038,0.004,0.00558181385617747,"Cortical Hem Cells","ENSG00000272279.2-ENSG00000272279","ENSG00000272279",NA
1.22097599443903e-07,2.94353558689979,0.038,0.004,0.00558181385617747,"Cortical Hem Cells","ENSG00000299583.1-ENSG00000299583","ENSG00000299583",NA
1.22670135096644e-07,0.591659977942084,0.623,0.388,0.00560798789607819,"Cortical Hem Cells","ENSG00000057935.14-MTA3","ENSG00000057935","57504"
1.22670135096644e-07,0.591659977942084,0.623,0.388,0.00560798789607819,"Cortical Hem Cells","ENSG00000057935.14-MTA3","ENSG00000057935","57504"
1.22765114337516e-07,3.12293561814892,0.038,0.004,0.00561232996705388,"Cortical Hem Cells","ENSG00000244674.1-RPS3AP15","ENSG00000244674","652670"
1.23436159474551e-07,3.24082022574586,0.038,0.004,0.00564300746653858,"Cortical Hem Cells","ENSG00000287149.2-ENSG00000287149","ENSG00000287149",NA
1.24152420183377e-07,0.624697292000025,0.648,0.421,0.00567575204110324,"Cortical Hem Cells","ENSG00000072849.11-DERL2","ENSG00000072849","51009"
1.24899058676004e-07,3.27552480990443,0.044,0.005,0.00570988536643218,"Cortical Hem Cells","ENSG00000235725.1-LINC03050","ENSG00000235725","126568848"
1.250300477004e-07,1.60770054710084,0.126,0.036,0.00571587366067149,"Cortical Hem Cells","ENSG00000294458.1-ENSG00000294458","ENSG00000294458",NA
1.25463896795625e-07,0.941470490263659,0.377,0.195,0.00573570750590879,"Cortical Hem Cells","ENSG00000214160.10-ALG3","ENSG00000214160","10195"
1.2634236867244e-07,0.746078665964843,0.34,0.158,0.00577586772622926,"Cortical Hem Cells","ENSG00000169972.13-PUSL1","ENSG00000169972","126789"
1.28940098787036e-07,0.568372122222171,0.358,0.174,0.00589462555614814,"Cortical Hem Cells","ENSG00000214960.11-CRPPA","ENSG00000214960","729920"
1.28940098787036e-07,0.568372122222171,0.358,0.174,0.00589462555614814,"Cortical Hem Cells","ENSG00000214960.11-CRPPA","ENSG00000214960","729920"
1.30344778016557e-07,2.625004668279,0.038,0.004,0.00595884187180493,"Cortical Hem Cells","ENSG00000293494.3-ZPLD2P","ENSG00000293494",NA
1.33775357729247e-07,0.691891562113942,0.704,0.475,0.00611567425395027,"Cortical Hem Cells","ENSG00000135637.15-CCDC142","ENSG00000135637","84865"
1.35938696252339e-07,0.710829152594267,0.371,0.181,0.00621457343787194,"Cortical Hem Cells","ENSG00000177731.16-FLII","ENSG00000177731","2314"
1.37378825414153e-07,2.78037616321602,0.044,0.005,0.00628041038263343,"Cortical Hem Cells","ENSG00000249996.2-PPIC-AS1","ENSG00000249996",NA
1.3822607523527e-07,1.1334323742364,0.308,0.147,0.00631914325545561,"Cortical Hem Cells","ENSG00000172366.20-MCRIP2","ENSG00000172366","84331"
1.38361321660831e-07,0.548244818264461,0.83,0.653,0.00632532618104654,"Cortical Hem Cells","ENSG00000005700.15-IBTK","ENSG00000005700","25998"
1.38990670903656e-07,1.98515078198883,0.082,0.017,0.00635409751103156,"Cortical Hem Cells","ENSG00000259375.2-ENSG00000259375","ENSG00000259375",NA
1.39067343974553e-07,1.66187259703188,0.189,0.071,0.00635760269714067,"Cortical Hem Cells","ENSG00000283031.2-ENSG00000283031","ENSG00000283031",NA
1.39067343974553e-07,1.66187259703188,0.189,0.071,0.00635760269714067,"Cortical Hem Cells","ENSG00000283031.2-ENSG00000283031","ENSG00000283031",NA
1.39892801093444e-07,2.07845329033935,0.321,0.156,0.0063953392947879,"Cortical Hem Cells","ENSG00000143882.12-ATP6V1C2","ENSG00000143882","245973"
1.40196051471133e-07,2.07044343817632,0.082,0.017,0.00640920268905431,"Cortical Hem Cells","ENSG00000061656.11-SPAG4","ENSG00000061656","6676"
1.40686840170654e-07,0.833678572099523,0.522,0.317,0.00643163958524162,"Cortical Hem Cells","ENSG00000136247.15-ZDHHC4","ENSG00000136247","55146"
1.40757035286261e-07,2.63831642317308,0.063,0.011,0.00643484862514669,"Cortical Hem Cells","ENSG00000164088.18-PPM1M","ENSG00000164088","132160"
1.41009065096295e-07,2.78850087095356,0.057,0.009,0.00644637041994223,"Cortical Hem Cells","ENSG00000105976.16-MET","ENSG00000105976","4233"
1.41352911584692e-07,1.68169997406601,0.094,0.022,0.00646208970600579,"Cortical Hem Cells","ENSG00000254087.8-LYN","ENSG00000254087","4067"
1.43069225848091e-07,0.575657773407857,0.484,0.261,0.00654055272887134,"Cortical Hem Cells","ENSG00000100908.14-EMC9","ENSG00000100908","51016"
1.43069225848091e-07,0.575657773407857,0.484,0.261,0.00654055272887134,"Cortical Hem Cells","ENSG00000100908.14-EMC9","ENSG00000100908","51016"
1.43180439394214e-07,0.824804442768791,0.34,0.164,0.00654563696734587,"Cortical Hem Cells","ENSG00000147592.9-LACTB2","ENSG00000147592","51110"
1.43180439394214e-07,0.824804442768791,0.34,0.164,0.00654563696734587,"Cortical Hem Cells","ENSG00000147592.9-LACTB2","ENSG00000147592","51110"
1.43180439394214e-07,0.824804442768791,0.34,0.164,0.00654563696734587,"Cortical Hem Cells","ENSG00000147592.9-LACTB2","ENSG00000147592","51110"
1.43327789705247e-07,0.926116564493338,0.39,0.203,0.00655237323416509,"Cortical Hem Cells","ENSG00000261884.2-ENSG00000261884","ENSG00000261884",NA
1.44193002806654e-07,2.23351232418438,0.101,0.026,0.00659192731630898,"Cortical Hem Cells","ENSG00000296615.1-ENSG00000296615","ENSG00000296615",NA
1.4478084185289e-07,0.542365253247217,0.862,0.665,0.00661880096614671,"Cortical Hem Cells","ENSG00000105701.16-FKBP8","ENSG00000105701","23770"
1.45436879743472e-07,2.56162678195603,0.044,0.005,0.00664879239435259,"Cortical Hem Cells","ENSG00000301715.1-ENSG00000301715","ENSG00000301715",NA
1.47223315753379e-07,1.07291507725163,0.491,0.289,0.00673046110298145,"Cortical Hem Cells","ENSG00000233791.8-BTG2-DT","ENSG00000233791","730227"
1.48488980484992e-07,0.887842394740489,0.327,0.156,0.00678832223185188,"Cortical Hem Cells","ENSG00000146950.13-SHROOM2","ENSG00000146950","357"
1.49162453569832e-07,1.94650130567009,0.145,0.046,0.00681911072739845,"Cortical Hem Cells","ENSG00000289270.1-ENSG00000289270","ENSG00000289270",NA
1.49316832489289e-07,0.643139735095532,0.755,0.524,0.00682616831408032,"Cortical Hem Cells","ENSG00000170892.13-TSEN34","ENSG00000170892","79042"
1.49349701403597e-07,1.89470373294575,0.082,0.017,0.00682767094936684,"Cortical Hem Cells","ENSG00000223764.3-LINC02593","ENSG00000223764","100130417"
1.50447623076669e-07,0.586793541732701,0.761,0.56,0.00687786353657299,"Cortical Hem Cells","ENSG00000133935.7-ERG28","ENSG00000133935","11161"
1.50447623076669e-07,0.586793541732701,0.761,0.56,0.00687786353657299,"Cortical Hem Cells","ENSG00000133935.7-ERG28","ENSG00000133935","11161"
1.51212671867518e-07,0.508680959859729,0.899,0.743,0.00691283850709545,"Cortical Hem Cells","ENSG00000137409.21-MTCH1","ENSG00000137409","23787"
1.52083667904139e-07,1.49297885364961,0.119,0.033,0.00695265696190562,"Cortical Hem Cells","ENSG00000144649.10-GASK1A","ENSG00000144649","729085"
1.52107893038114e-07,2.39861114298384,0.063,0.011,0.00695376443813041,"Cortical Hem Cells","ENSG00000305226.1-ENSG00000305226","ENSG00000305226",NA
1.5582667549691e-07,2.30373479645442,0.057,0.009,0.00712377229701673,"Cortical Hem Cells","ENSG00000310059.1-ENSG00000310059","ENSG00000310059",NA
1.57026866389692e-07,2.53274917385164,0.057,0.009,0.00717864022387114,"Cortical Hem Cells","ENSG00000207156.1-ENSG00000207156.1","ENSG00000207156","106479790"
1.57026866389692e-07,2.53274917385164,0.057,0.009,0.00717864022387114,"Cortical Hem Cells","ENSG00000207156.1-ENSG00000207156.1","ENSG00000207156","106479790"
1.59093726716834e-07,1.884873448793,0.094,0.022,0.00727312881058678,"Cortical Hem Cells","ENSG00000137628.18-DDX60","ENSG00000137628","55601"
1.59326150356311e-07,1.54062029279896,0.126,0.036,0.00728375428968912,"Cortical Hem Cells","ENSG00000157578.14-LCA5L","ENSG00000157578","150082"
1.64533448603973e-07,0.709533913308822,0.453,0.246,0.00752181113637925,"Cortical Hem Cells","ENSG00000172725.14-CORO1B","ENSG00000172725","57175"
1.66082132770758e-07,0.79479542874454,0.314,0.146,0.00759261078174798,"Cortical Hem Cells","ENSG00000121104.8-FAM117A","ENSG00000121104","81558"
1.66769373933751e-07,1.15739538442656,0.277,0.127,0.00762402869875534,"Cortical Hem Cells","ENSG00000137691.13-CFAP300","ENSG00000137691","85016"
1.67209963499716e-07,0.515530721929313,0.755,0.494,0.00764417069135301,"Cortical Hem Cells","ENSG00000135930.15-EIF4E2","ENSG00000135930","9470"
1.67429590911328e-07,0.750382440965938,0.566,0.339,0.00765421117810226,"Cortical Hem Cells","ENSG00000297708.1-ENSG00000297708","ENSG00000297708",NA
1.67725737979487e-07,2.48578073391509,0.075,0.015,0.00766774983747023,"Cortical Hem Cells","ENSG00000228223.4-HCG11","ENSG00000228223","493812"
1.67945231938749e-07,0.757364950005728,0.73,0.52,0.00767778422331184,"Cortical Hem Cells","ENSG00000123505.20-AMD1","ENSG00000123505","262"
1.68258906002651e-07,1.84259638561978,0.088,0.02,0.00769212414681721,"Cortical Hem Cells","ENSG00000305547.1-ENSG00000305547","ENSG00000305547",NA
1.7320563315031e-07,0.715508973789703,0.491,0.28,0.00791826872509956,"Cortical Hem Cells","ENSG00000170275.15-CRTAP","ENSG00000170275","10491"
1.7320563315031e-07,0.715508973789703,0.491,0.28,0.00791826872509956,"Cortical Hem Cells","ENSG00000170275.15-CRTAP","ENSG00000170275","10491"
1.74680835897368e-07,0.977361417800914,0.277,0.121,0.00798570909388407,"Cortical Hem Cells","ENSG00000163348.4-PYGO2","ENSG00000163348","90780"
1.7811558545686e-07,0.836111340943645,0.377,0.196,0.00814273210474581,"Cortical Hem Cells","ENSG00000179041.4-RRS1","ENSG00000179041","23212"
1.7811558545686e-07,0.836111340943645,0.377,0.196,0.00814273210474581,"Cortical Hem Cells","ENSG00000179041.4-RRS1","ENSG00000179041","23212"
1.80268282297709e-07,1.35703067865847,0.233,0.098,0.00824114479352207,"Cortical Hem Cells","ENSG00000289007.3-LINC03112","ENSG00000289007","101928092"
1.80268282297709e-07,1.35703067865847,0.233,0.098,0.00824114479352207,"Cortical Hem Cells","ENSG00000289007.3-LINC03112","ENSG00000289007","101928092"
1.80582323123227e-07,0.792081156571257,0.352,0.172,0.00825550148390145,"Cortical Hem Cells","ENSG00000158716.9-DUSP23","ENSG00000158716","54935"
1.83760966333045e-07,1.08984126110597,0.34,0.174,0.00840081633688148,"Cortical Hem Cells","ENSG00000161013.17-MGAT4B","ENSG00000161013","11282"
1.86313839805017e-07,1.05938276617339,0.314,0.152,0.00851752350052615,"Cortical Hem Cells","ENSG00000283378.1-CNTNAP3C","ENSG00000283378","79937"
1.86313839805017e-07,1.05938276617339,0.314,0.152,0.00851752350052615,"Cortical Hem Cells","ENSG00000283378.1-CNTNAP3C","ENSG00000283378","79937"
1.87530381558999e-07,2.15352154284075,0.094,0.023,0.00857313892335121,"Cortical Hem Cells","ENSG00000100249.5-C22orf31","ENSG00000100249","25770"
1.88122546283265e-07,1.52467387828824,0.113,0.031,0.00860021032588574,"Cortical Hem Cells","ENSG00000240499.7-ENSG00000240499","ENSG00000240499",NA
1.89106749464115e-07,0.772927726698035,0.553,0.341,0.00864520415850149,"Cortical Hem Cells","ENSG00000168556.7-ING2","ENSG00000168556","3622"
1.89106749464115e-07,0.772927726698035,0.553,0.341,0.00864520415850149,"Cortical Hem Cells","ENSG00000168556.7-ING2","ENSG00000168556","3622"
1.89776116335001e-07,1.09778358944161,0.258,0.113,0.00867580493437093,"Cortical Hem Cells","ENSG00000205838.15-TTC23L","ENSG00000205838","153657"
1.90483549218991e-07,1.50261574658935,0.119,0.034,0.00870814593609539,"Cortical Hem Cells","ENSG00000077150.21-NFKB2","ENSG00000077150","4791"
1.92296784705695e-07,1.73966329189765,0.107,0.028,0.00879103980960557,"Cortical Hem Cells","ENSG00000286693.1-ENSG00000286693","ENSG00000286693",NA
1.92300223015008e-07,0.781587678474233,0.371,0.185,0.00879119699535412,"Cortical Hem Cells","ENSG00000175970.12-UNC119B","ENSG00000175970","84747"
1.92300223015008e-07,0.781587678474233,0.371,0.185,0.00879119699535412,"Cortical Hem Cells","ENSG00000175970.12-UNC119B","ENSG00000175970","84747"
1.93765080306926e-07,0.648013934110924,0.503,0.274,0.00885816441131145,"Cortical Hem Cells","ENSG00000213366.13-GSTM2","ENSG00000213366","2946"
1.93765080306926e-07,0.648013934110924,0.503,0.274,0.00885816441131145,"Cortical Hem Cells","ENSG00000213366.13-GSTM2","ENSG00000213366","2946"
2.014732162248e-07,1.93776985997924,0.101,0.026,0.00921054955293297,"Cortical Hem Cells","ENSG00000304501.1-ENSG00000304501","ENSG00000304501",NA
2.10549331816331e-07,1.32421043507758,0.195,0.074,0.00962547325331538,"Cortical Hem Cells","ENSG00000159214.13-CCDC24","ENSG00000159214","149473"
2.11194726205824e-07,1.15094492680353,0.239,0.101,0.00965497810322546,"Cortical Hem Cells","ENSG00000233522.2-FAM224A","ENSG00000233522",NA
2.12711393529959e-07,0.615309310848147,0.698,0.49,0.00972431406661559,"Cortical Hem Cells","ENSG00000089597.18-GANAB","ENSG00000089597","23193"
2.13314303562495e-07,0.669996125835289,0.39,0.202,0.00975187670166302,"Cortical Hem Cells","ENSG00000153094.26-BCL2L11","ENSG00000153094","10018"
2.18677245080692e-07,2.49544851733194,0.069,0.013,0.00999704893610891,"Cortical Hem Cells","ENSG00000164185.7-ZNF474","ENSG00000164185","133923"
2.19194214360204e-07,0.70041685937512,0.56,0.329,0.0100206827036911,"Cortical Hem Cells","ENSG00000204590.13-GNL1","ENSG00000204590","2794"
2.23306534888314e-07,0.669749271645202,0.503,0.283,0.0102086815489542,"Cortical Hem Cells","ENSG00000100532.13-CGRRF1","ENSG00000100532","10668"
2.23644717870006e-07,0.550510454639512,0.767,0.557,0.0102241419221452,"Cortical Hem Cells","ENSG00000163382.13-NAXE","ENSG00000163382","128240"
2.26430873648881e-07,0.63955416781119,0.736,0.537,0.0103515138197323,"Cortical Hem Cells","ENSG00000159720.13-ATP6V0D1","ENSG00000159720","9114"
2.26430873648881e-07,0.63955416781119,0.736,0.537,0.0103515138197323,"Cortical Hem Cells","ENSG00000159720.13-ATP6V0D1","ENSG00000159720","9114"
2.26430873648881e-07,0.63955416781119,0.736,0.537,0.0103515138197323,"Cortical Hem Cells","ENSG00000159720.13-ATP6V0D1","ENSG00000159720","9114"
2.26430873648881e-07,0.63955416781119,0.736,0.537,0.0103515138197323,"Cortical Hem Cells","ENSG00000159720.13-ATP6V0D1","ENSG00000159720","9114"
2.26439990159e-07,0.540431933507567,0.893,0.752,0.0103519305901088,"Cortical Hem Cells","ENSG00000169020.10-ATP5ME","ENSG00000169020","521"
2.27283900172947e-07,2.0656737306214,0.082,0.018,0.0103905107803065,"Cortical Hem Cells","ENSG00000181378.14-CFAP65","ENSG00000181378","255101"
2.27283900172947e-07,2.0656737306214,0.082,0.018,0.0103905107803065,"Cortical Hem Cells","ENSG00000181378.14-CFAP65","ENSG00000181378","255101"
2.28694708002559e-07,1.38975947099377,0.138,0.043,0.010455007271045,"Cortical Hem Cells","ENSG00000205682.2-ENSG00000205682","ENSG00000205682",NA
2.28694708002559e-07,1.38975947099377,0.138,0.043,0.010455007271045,"Cortical Hem Cells","ENSG00000205682.2-ENSG00000205682","ENSG00000205682",NA
2.33169724651146e-07,0.83602269857697,0.403,0.211,0.0106595871321518,"Cortical Hem Cells","ENSG00000180901.11-KCTD2","ENSG00000180901","23510"
2.34036706250082e-07,0.812513700800681,0.371,0.185,0.0106992220629288,"Cortical Hem Cells","ENSG00000228063.5-LYPLAL1-DT","ENSG00000228063","643723"
2.34841890709331e-07,0.590008377298126,0.761,0.565,0.0107360318756678,"Cortical Hem Cells","ENSG00000127838.15-PNKD","ENSG00000127838","25953"
2.3550979350602e-07,0.728727941185979,0.535,0.321,0.0107665657199212,"Cortical Hem Cells","ENSG00000179085.8-DPM3","ENSG00000179085","54344"
2.3550979350602e-07,0.728727941185979,0.535,0.321,0.0107665657199212,"Cortical Hem Cells","ENSG00000179085.8-DPM3","ENSG00000179085","54344"
2.35886953415245e-07,0.945128957714144,0.214,0.084,0.0107838079623313,"Cortical Hem Cells","ENSG00000168016.15-TRANK1","ENSG00000168016","9881"
2.35886953415245e-07,0.945128957714144,0.214,0.084,0.0107838079623313,"Cortical Hem Cells","ENSG00000168016.15-TRANK1","ENSG00000168016","9881"
2.392777800204e-07,1.80577070985235,0.088,0.02,0.0109388229914126,"Cortical Hem Cells","ENSG00000302611.1-ENSG00000302611","ENSG00000302611",NA
2.40238069706686e-07,0.667165925257161,0.421,0.224,0.0109827235947108,"Cortical Hem Cells","ENSG00000145901.17-TNIP1","ENSG00000145901","10318"
2.40238069706686e-07,0.667165925257161,0.421,0.224,0.0109827235947108,"Cortical Hem Cells","ENSG00000145901.17-TNIP1","ENSG00000145901","10318"
2.47271463420235e-07,0.915378138634594,0.459,0.269,0.0113042622217195,"Cortical Hem Cells","ENSG00000072062.16-PRKACA","ENSG00000072062","5566"
2.49180695086755e-07,1.73218947369717,0.164,0.058,0.0113915446565861,"Cortical Hem Cells","ENSG00000164929.17-BAALC","ENSG00000164929","79870"
2.49180695086755e-07,1.73218947369717,0.164,0.058,0.0113915446565861,"Cortical Hem Cells","ENSG00000164929.17-BAALC","ENSG00000164929","79870"
2.49600469354829e-07,0.66800604544565,0.541,0.31,0.0114107350570254,"Cortical Hem Cells","ENSG00000076043.11-REXO2","ENSG00000076043","25996"
2.49600469354829e-07,0.66800604544565,0.541,0.31,0.0114107350570254,"Cortical Hem Cells","ENSG00000076043.11-REXO2","ENSG00000076043","25996"
2.51708432199381e-07,0.637482114297311,0.73,0.5,0.0115071026864269,"Cortical Hem Cells","ENSG00000072506.14-HSD17B10","ENSG00000072506","3028"
2.51708432199381e-07,0.637482114297311,0.73,0.5,0.0115071026864269,"Cortical Hem Cells","ENSG00000072506.14-HSD17B10","ENSG00000072506","3028"
2.59728048897207e-07,0.828232299565977,0.497,0.3,0.0118737274833847,"Cortical Hem Cells","ENSG00000137161.18-CNPY3","ENSG00000137161","10695"
2.60312297563005e-07,1.67462756444791,0.176,0.064,0.0119004369953903,"Cortical Hem Cells","ENSG00000120820.13-GLT8D2","ENSG00000120820","83468"
2.60462423658564e-07,1.17399905291238,0.258,0.114,0.0119073001599749,"Cortical Hem Cells","ENSG00000130517.14-PGPEP1","ENSG00000130517","54858"
2.61726363751265e-07,0.991309010673432,0.258,0.113,0.0119650824452528,"Cortical Hem Cells","ENSG00000158163.15-DZIP1L","ENSG00000158163","199221"
2.61726363751265e-07,0.991309010673432,0.258,0.113,0.0119650824452528,"Cortical Hem Cells","ENSG00000158163.15-DZIP1L","ENSG00000158163","199221"
2.61726363751265e-07,0.991309010673432,0.258,0.113,0.0119650824452528,"Cortical Hem Cells","ENSG00000158163.15-DZIP1L","ENSG00000158163","199221"
2.63130969545586e-07,0.806494402398656,0.39,0.2,0.012029295403746,"Cortical Hem Cells","ENSG00000171155.8-C1GALT1C1","ENSG00000171155","29071"
2.63136367969824e-07,0.514442157458225,0.862,0.692,0.0120295421981085,"Cortical Hem Cells","ENSG00000111906.18-HDDC2","ENSG00000111906","51020"
2.64918534759298e-07,0.548590866245834,0.862,0.686,0.0121110157350561,"Cortical Hem Cells","ENSG00000006015.18-REX1BD","ENSG00000006015","55049"
2.64918534759298e-07,0.548590866245834,0.862,0.686,0.0121110157350561,"Cortical Hem Cells","ENSG00000006015.18-REX1BD","ENSG00000006015","55049"
2.64918534759298e-07,0.548590866245834,0.862,0.686,0.0121110157350561,"Cortical Hem Cells","ENSG00000006015.18-REX1BD","ENSG00000006015","55049"
2.67091923854946e-07,0.537119863014851,0.881,0.718,0.0122103743909527,"Cortical Hem Cells","ENSG00000173141.5-MRPL57","ENSG00000173141","78988"
2.6800609610507e-07,1.73364505799261,0.088,0.02,0.0122521666895394,"Cortical Hem Cells","ENSG00000132793.12-LPIN3","ENSG00000132793","64900"
2.68431672512896e-07,2.49770617088653,0.05,0.007,0.0122716223405996,"Cortical Hem Cells","ENSG00000181481.14-RNF135","ENSG00000181481","84282"
2.69955717974329e-07,0.572510789193083,0.755,0.526,0.0123412956029144,"Cortical Hem Cells","ENSG00000175602.4-CCDC85B","ENSG00000175602","11007"
2.69955717974329e-07,0.572510789193083,0.755,0.526,0.0123412956029144,"Cortical Hem Cells","ENSG00000175602.4-CCDC85B","ENSG00000175602","11007"
2.70194446423914e-07,0.846350704359873,0.535,0.329,0.0123522093127157,"Cortical Hem Cells","ENSG00000082146.13-STRADB","ENSG00000082146","55437"
2.70194446423914e-07,0.846350704359873,0.535,0.329,0.0123522093127157,"Cortical Hem Cells","ENSG00000082146.13-STRADB","ENSG00000082146","55437"
2.76470825266496e-07,1.23668748263523,0.151,0.05,0.0126391402478831,"Cortical Hem Cells","ENSG00000196497.17-IPO4","ENSG00000196497","79711"
2.76889084642453e-07,0.618927888456119,0.56,0.328,0.0126582613935144,"Cortical Hem Cells","ENSG00000140497.16-SCAMP2","ENSG00000140497","10066"
2.78151904211664e-07,1.6787396642757,0.132,0.041,0.0127159924529404,"Cortical Hem Cells","ENSG00000308729.1-ENSG00000308729","ENSG00000308729",NA
2.83082270745768e-07,2.56543922462959,0.063,0.011,0.0129413890894135,"Cortical Hem Cells","ENSG00000285458.1-C4orf36","ENSG00000285458","132989"
2.84293143518444e-07,0.698018309486304,0.465,0.261,0.0129967453490892,"Cortical Hem Cells","ENSG00000100209.11-HSCB","ENSG00000100209","150274"
